findFlightsBelow3000,sumPrice
"[{""name"":LAX},{""idTicket"":1005,""idFlight"":1003,""class"":business,""price"":395},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":246,""idFlight"":243,""class"":firstClass,""price"":1436.3999999999999},{""name"":CMH}]",2966.6
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":336,""idFlight"":335,""class"":economy,""price"":933.75},{""name"":MIA}]",2966.0
"[{""name"":LAX},{""idTicket"":1001,""idFlight"":999,""class"":business,""price"":394},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":246,""idFlight"":243,""class"":firstClass,""price"":1436.3999999999999},{""name"":CMH}]",2965.6
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":425,""idFlight"":423,""class"":business,""price"":933},{""name"":DEN}]",2965.25
"[{""name"":LAX},{""idTicket"":997,""idFlight"":995,""class"":business,""price"":393},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":246,""idFlight"":243,""class"":firstClass,""price"":1436.3999999999999},{""name"":CMH}]",2964.6
"[{""name"":LAX},{""idTicket"":1009,""idFlight"":1007,""class"":business,""price"":393},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":246,""idFlight"":243,""class"":firstClass,""price"":1436.3999999999999},{""name"":CMH}]",2964.6
"[{""name"":LAX},{""idTicket"":544,""idFlight"":543,""class"":economy,""price"":1907.25},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":849,""idFlight"":847,""class"":business,""price"":148},{""name"":GRR}]",2963.65
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":361,""idFlight"":359,""class"":business,""price"":2139},{""name"":IAD},{""name"":IAD},{""idTicket"":156,""idFlight"":155,""class"":economy,""price"":637.5},{""name"":TPA}]",2963.25
"[{""name"":LAX},{""idTicket"":544,""idFlight"":543,""class"":economy,""price"":1907.25},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":865,""idFlight"":863,""class"":business,""price"":147},{""name"":GRR}]",2962.65
"[{""name"":LAX},{""idTicket"":105,""idFlight"":103,""class"":business,""price"":1427},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":684,""idFlight"":683,""class"":economy,""price"":573.0},{""name"":LGA}]",2962.0
"[{""name"":LAX},{""idTicket"":544,""idFlight"":543,""class"":economy,""price"":1907.25},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":861,""idFlight"":859,""class"":business,""price"":146},{""name"":GRR}]",2961.65
"[{""name"":LAX},{""idTicket"":105,""idFlight"":103,""class"":business,""price"":1427},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":281,""idFlight"":279,""class"":business,""price"":813},{""name"":BDL}]",2961.5
"[{""name"":LAX},{""idTicket"":136,""idFlight"":135,""class"":economy,""price"":1905.0},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":849,""idFlight"":847,""class"":business,""price"":148},{""name"":GRR}]",2961.4
"[{""name"":LAX},{""idTicket"":105,""idFlight"":103,""class"":business,""price"":1427},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":408,""idFlight"":407,""class"":economy,""price"":572.25},{""name"":LGA}]",2961.25
"[{""name"":LAX},{""idTicket"":544,""idFlight"":543,""class"":economy,""price"":1907.25},{""name"":EWR},{""name"":EWR},{""idTicket"":148,""idFlight"":147,""class"":economy,""price"":567.75},{""name"":ORD},{""name"":ORD},{""idTicket"":324,""idFlight"":323,""class"":economy,""price"":486.0},{""name"":BWI}]",2961.0
"[{""name"":LAX},{""idTicket"":544,""idFlight"":543,""class"":economy,""price"":1907.25},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":857,""idFlight"":855,""class"":business,""price"":145},{""name"":GRR}]",2960.65
"[{""name"":LAX},{""idTicket"":136,""idFlight"":135,""class"":economy,""price"":1905.0},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":865,""idFlight"":863,""class"":business,""price"":147},{""name"":GRR}]",2960.4
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":530,""idFlight"":527,""class"":firstClass,""price"":1154.3999999999999},{""name"":ORD},{""name"":ORD},{""idTicket"":286,""idFlight"":283,""class"":firstClass,""price"":735.6},{""name"":IAD}]",2960.2499999999995
"[{""name"":LAX},{""idTicket"":544,""idFlight"":543,""class"":economy,""price"":1907.25},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":853,""idFlight"":851,""class"":business,""price"":144},{""name"":GRR}]",2959.65
"[{""name"":LAX},{""idTicket"":106,""idFlight"":103,""class"":firstClass,""price"":1712.3999999999999},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":502,""idFlight"":499,""class"":firstClass,""price"":525.6},{""name"":OMA}]",2959.4999999999995
"[{""name"":LAX},{""idTicket"":106,""idFlight"":103,""class"":firstClass,""price"":1712.3999999999999},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":802,""idFlight"":799,""class"":firstClass,""price"":525.6},{""name"":OMA}]",2959.4999999999995
"[{""name"":LAX},{""idTicket"":136,""idFlight"":135,""class"":economy,""price"":1905.0},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":861,""idFlight"":859,""class"":business,""price"":146},{""name"":GRR}]",2959.4
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":277,""idFlight"":275,""class"":business,""price"":1167},{""name"":RSW}]",2958.75
"[{""name"":LAX},{""idTicket"":136,""idFlight"":135,""class"":economy,""price"":1905.0},{""name"":EWR},{""name"":EWR},{""idTicket"":148,""idFlight"":147,""class"":economy,""price"":567.75},{""name"":ORD},{""name"":ORD},{""idTicket"":324,""idFlight"":323,""class"":economy,""price"":486.0},{""name"":BWI}]",2958.75
"[{""name"":LAX},{""idTicket"":136,""idFlight"":135,""class"":economy,""price"":1905.0},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":857,""idFlight"":855,""class"":business,""price"":145},{""name"":GRR}]",2958.4
"[{""name"":LAX},{""idTicket"":106,""idFlight"":103,""class"":firstClass,""price"":1712.3999999999999},{""name"":IAH},{""name"":IAH},{""idTicket"":753,""idFlight"":751,""class"":business,""price"":1246},{""name"":ORF}]",2958.3999999999996
"[{""name"":LAX},{""idTicket"":106,""idFlight"":103,""class"":firstClass,""price"":1712.3999999999999},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":794,""idFlight"":791,""class"":firstClass,""price"":524.4},{""name"":OMA}]",2958.2999999999997
"[{""name"":LAX},{""idTicket"":136,""idFlight"":135,""class"":economy,""price"":1905.0},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":853,""idFlight"":851,""class"":business,""price"":144},{""name"":GRR}]",2957.4
"[{""name"":LAX},{""idTicket"":106,""idFlight"":103,""class"":firstClass,""price"":1712.3999999999999},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":798,""idFlight"":795,""class"":firstClass,""price"":522.0},{""name"":OMA}]",2955.8999999999996
"[{""name"":LAX},{""idTicket"":105,""idFlight"":103,""class"":business,""price"":1427},{""name"":IAH},{""name"":IAH},{""idTicket"":700,""idFlight"":699,""class"":economy,""price"":1284.0},{""name"":SFO},{""name"":SFO},{""idTicket"":874,""idFlight"":871,""class"":firstClass,""price"":243.6},{""name"":RNO}]",2954.6
"[{""name"":LAX},{""idTicket"":544,""idFlight"":543,""class"":economy,""price"":1907.25},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":126,""idFlight"":123,""class"":firstClass,""price"":138.0},{""name"":MSN}]",2953.65
"[{""name"":LAX},{""idTicket"":106,""idFlight"":103,""class"":firstClass,""price"":1712.3999999999999},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":818,""idFlight"":815,""class"":firstClass,""price"":519.6},{""name"":PIT}]",2953.4999999999995
"[{""name"":LAX},{""idTicket"":106,""idFlight"":103,""class"":firstClass,""price"":1712.3999999999999},{""name"":IAH},{""name"":IAH},{""idTicket"":530,""idFlight"":527,""class"":firstClass,""price"":1154.3999999999999},{""name"":ORD},{""name"":ORD},{""idTicket"":124,""idFlight"":123,""class"":economy,""price"":86.25},{""name"":MSN}]",2953.0499999999997
"[{""name"":LAX},{""idTicket"":106,""idFlight"":103,""class"":firstClass,""price"":1712.3999999999999},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":822,""idFlight"":819,""class"":firstClass,""price"":518.4},{""name"":PIT}]",2952.2999999999997
"[{""name"":LAX},{""idTicket"":105,""idFlight"":103,""class"":business,""price"":1427},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":288,""idFlight"":287,""class"":economy,""price"":563.25},{""name"":ORF}]",2952.25
"[{""name"":LAX},{""idTicket"":136,""idFlight"":135,""class"":economy,""price"":1905.0},{""name"":EWR},{""name"":EWR},{""idTicket"":150,""idFlight"":147,""class"":firstClass,""price"":908.4},{""name"":ORD},{""name"":ORD},{""idTicket"":126,""idFlight"":123,""class"":firstClass,""price"":138.0},{""name"":MSN}]",2951.4
"[{""name"":LAX},{""idTicket"":648,""idFlight"":647,""class"":economy,""price"":2025.0},{""name"":BOS},{""name"":BOS},{""idTicket"":548,""idFlight"":547,""class"":economy,""price"":331.5},{""name"":IAD},{""name"":IAD},{""idTicket"":508,""idFlight"":507,""class"":economy,""price"":594.75},{""name"":MCO}]",2951.25
"[{""name"":LAX},{""idTicket"":106,""idFlight"":103,""class"":firstClass,""price"":1712.3999999999999},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":438,""idFlight"":435,""class"":firstClass,""price"":517.1999999999999},{""name"":PIT}]",2951.0999999999995
"[{""name"":LAX},{""idTicket"":106,""idFlight"":103,""class"":firstClass,""price"":1712.3999999999999},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":210,""idFlight"":207,""class"":firstClass,""price"":517.1999999999999},{""name"":PIT}]",2951.0999999999995
"[{""name"":LAX},{""idTicket"":648,""idFlight"":647,""class"":economy,""price"":2025.0},{""name"":BOS},{""name"":BOS},{""idTicket"":548,""idFlight"":547,""class"":economy,""price"":331.5},{""name"":IAD},{""name"":IAD},{""idTicket"":536,""idFlight"":535,""class"":economy,""price"":594.0},{""name"":MCO}]",2950.5
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":88,""idFlight"":87,""class"":economy,""price"":667.5},{""name"":MCO},{""name"":MCO},{""idTicket"":492,""idFlight"":491,""class"":economy,""price"":1212.75},{""name"":DEN}]",2950.5
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":236,""idFlight"":235,""class"":economy,""price"":666.75},{""name"":MCO},{""name"":MCO},{""idTicket"":492,""idFlight"":491,""class"":economy,""price"":1212.75},{""name"":DEN}]",2949.75
"[{""name"":LAX},{""idTicket"":662,""idFlight"":659,""class"":firstClass,""price"":298.8},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":234,""idFlight"":231,""class"":firstClass,""price"":1996.8},{""name"":EWR}]",2949.6
"[{""name"":LAX},{""idTicket"":105,""idFlight"":103,""class"":business,""price"":1427},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":132,""idFlight"":131,""class"":economy,""price"":560.25},{""name"":EWR}]",2949.25
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":686,""idFlight"":683,""class"":firstClass,""price"":916.8},{""name"":LGA}]",2949.05
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":410,""idFlight"":407,""class"":firstClass,""price"":915.6},{""name"":LGA}]",2947.85
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":361,""idFlight"":359,""class"":business,""price"":2139},{""name"":IAD},{""name"":IAD},{""idTicket"":553,""idFlight"":551,""class"":business,""price"":622},{""name"":ORD}]",2947.75
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":96,""idFlight"":95,""class"":economy,""price"":1103.25},{""name"":LGA},{""name"":LGA},{""idTicket"":589,""idFlight"":587,""class"":business,""price"":774},{""name"":ORD}]",2947.5
"[{""name"":LAX},{""idTicket"":648,""idFlight"":647,""class"":economy,""price"":2025.0},{""name"":BOS},{""name"":BOS},{""idTicket"":628,""idFlight"":627,""class"":economy,""price"":327.75},{""name"":IAD},{""name"":IAD},{""idTicket"":508,""idFlight"":507,""class"":economy,""price"":594.75},{""name"":MCO}]",2947.5
"[{""name"":LAX},{""idTicket"":648,""idFlight"":647,""class"":economy,""price"":2025.0},{""name"":BOS},{""name"":BOS},{""idTicket"":628,""idFlight"":627,""class"":economy,""price"":327.75},{""name"":IAD},{""name"":IAD},{""idTicket"":536,""idFlight"":535,""class"":economy,""price"":594.0},{""name"":MCO}]",2946.75
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":361,""idFlight"":359,""class"":business,""price"":2139},{""name"":IAD},{""name"":IAD},{""idTicket"":513,""idFlight"":511,""class"":business,""price"":620},{""name"":ORD}]",2945.75
"[{""name"":LAX},{""idTicket"":105,""idFlight"":103,""class"":business,""price"":1427},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":826,""idFlight"":823,""class"":firstClass,""price"":554.4},{""name"":SGF}]",2943.4
"[{""name"":LAX},{""idTicket"":105,""idFlight"":103,""class"":business,""price"":1427},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":200,""idFlight"":199,""class"":economy,""price"":791.25},{""name"":TPA}]",2939.75
"[{""name"":LAX},{""idTicket"":105,""idFlight"":103,""class"":business,""price"":1427},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":428,""idFlight"":427,""class"":economy,""price"":791.25},{""name"":TPA}]",2939.75
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":89,""idFlight"":87,""class"":business,""price"":890},{""name"":MCO},{""name"":MCO},{""idTicket"":93,""idFlight"":91,""class"":business,""price"":979},{""name"":EWR}]",2939.25
"[{""name"":LAX},{""idTicket"":105,""idFlight"":103,""class"":business,""price"":1427},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":165,""idFlight"":163,""class"":business,""price"":550},{""name"":ROC}]",2939
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":237,""idFlight"":235,""class"":business,""price"":889},{""name"":MCO},{""name"":MCO},{""idTicket"":93,""idFlight"":91,""class"":business,""price"":979},{""name"":EWR}]",2938.25
"[{""name"":LAX},{""idTicket"":544,""idFlight"":543,""class"":economy,""price"":1907.25},{""name"":EWR},{""name"":EWR},{""idTicket"":148,""idFlight"":147,""class"":economy,""price"":567.75},{""name"":ORD},{""name"":ORD},{""idTicket"":825,""idFlight"":823,""class"":business,""price"":462},{""name"":SGF}]",2937.0
